"v1","v2"
"58","94"
"58","163"
"58","101"
"58","100"
"58","85"
"58","65"
"58","127"
"58","79"
"58","150"
"58","156"
"58","98"
"58","112"
"58","104"
"58","72"
"58","170"
"58","148"
"58","169"
"58","146"
"58","147"
"58","167"
"58","171"
"58","93"
"58","143"
"58","120"
"58","119"
"58","109"
"58","68"
"58","118"
"58","144"
"58","99"
"58","178"
"58","166"
"58","59"
"58","95"
"58","78"
"58","161"
"58","141"
"58","126"
"58","75"
"58","115"
"58","173"
"58","67"
"58","155"
"58","60"
"58","69"
"58","106"
"58","176"
"58","96"
"58","70"
"58","77"
"58","157"
"58","177"
"58","134"
"58","137"
"58","132"
"58","92"
"58","153"
"58","130"
"58","145"
"58","138"
"58","116"
"58","83"
"58","154"
"58","88"
"58","135"
"58","128"
"58","71"
"58","76"
"58","108"
"58","174"
"58","142"
"58","117"
"58","111"
"58","121"
"58","125"
"58","91"
"58","136"
"58","168"
"58","66"
"58","84"
"58","103"
"58","107"
"58","19"
"58","24"
"58","45"
"58","6"
"58","55"
"58","52"
"58","12"
"58","13"
"58","3"
"58","18"
"58","36"
"58","54"
"58","39"
"58","49"
"58","31"
"58","35"
"58","2"
"58","50"
"58","5"
"58","40"
"58","14"
"58","29"
"58","44"
"58","22"
"58","42"
"58","15"
"58","17"
"58","57"
"58","10"
"58","1"
"58","33"
"58","21"
"58","27"
"58","8"
"58","32"
"58","48"
"58","11"
"58","47"
"58","53"
"58","41"
"58","7"
"58","43"
"58","51"
"58","26"
"58","23"
"58","20"
"58","25"
"58","37"
"58","4"
"58","38"
"58","34"
"58","46"
"59","72"
"59","65"
"59","105"
"59","61"
"59","118"
"59","91"
"59","170"
"59","70"
"59","163"
"59","164"
"59","169"
"59","83"
"59","135"
"59","144"
"59","168"
"59","71"
"59","142"
"59","111"
"59","172"
"59","84"
"59","128"
"59","167"
"59","132"
"59","103"
"59","121"
"59","76"
"59","130"
"59","93"
"59","82"
"59","136"
"59","176"
"59","115"
"59","156"
"59","79"
"59","126"
"59","99"
"59","62"
"59","154"
"59","110"
"59","104"
"59","149"
"59","69"
"59","137"
"59","108"
"59","153"
"59","119"
"59","133"
"59","174"
"59","96"
"59","75"
"59","116"
"59","175"
"59","123"
"59","178"
"59","109"
"59","134"
"59","98"
"59","95"
"59","148"
"59","66"
"59","141"
"59","92"
"59","112"
"59","165"
"59","73"
"59","67"
"59","138"
"59","100"
"59","89"
"59","146"
"59","166"
"59","152"
"59","120"
"59","155"
"59","107"
"59","77"
"59","157"
"59","139"
"59","145"
"59","159"
"59","127"
"59","171"
"59","124"
"59","160"
"59","102"
"59","117"
"59","177"
"59","162"
"59","60"
"59","147"
"59","97"
"59","143"
"59","78"
"59","63"
"59","74"
"59","94"
"59","150"
"59","140"
"59","161"
"59","81"
"59","85"
"59","173"
"59","68"
"59","114"
"59","151"
"59","125"
"59","86"
"59","88"
"59","106"
"59","122"
"59","50"
"59","7"
"59","23"
"59","29"
"59","32"
"59","14"
"59","48"
"59","44"
"59","20"
"59","38"
"59","53"
"59","42"
"59","45"
"59","51"
"59","47"
"59","22"
"59","15"
"59","6"
"59","2"
"59","13"
"59","1"
"59","39"
"59","21"
"59","12"
"59","43"
"59","36"
"59","57"
"59","24"
"59","28"
"59","11"
"59","37"
"59","52"
"59","35"
"59","34"
"59","41"
"59","40"
"59","27"
"59","17"
"59","55"
"59","10"
"59","58"
"59","46"
"59","31"
"59","30"
"59","49"
"59","8"
"59","54"
"59","18"
"59","25"
"59","5"
"59","4"
"59","3"
"59","26"
"59","33"
"60","86"
"60","169"
"60","110"
"60","68"
"60","98"
"60","71"
"60","76"
"60","84"
"60","152"
"60","154"
"60","164"
"60","103"
"60","118"
"60","163"
"60","168"
"60","136"
"60","161"
"60","107"
"60","157"
"60","62"
"60","144"
"60","140"
"60","116"
"60","150"
"60","88"
"60","75"
"60","141"
"60","121"
"60","109"
"60","83"
"60","130"
"60","178"
"60","125"
"60","127"
"60","96"
"60","91"
"60","69"
"60","108"
"60","134"
"60","146"
"60","89"
"60","94"
"60","128"
"60","162"
"60","63"
"60","137"
"60","123"
"60","104"
"60","138"
"60","67"
"60","166"
"60","151"
"60","174"
"60","149"
"60","115"
"60","95"
"60","117"
"60","148"
"60","74"
"60","139"
"60","171"
"60","100"
"60","111"
"60","119"
"60","124"
"60","167"
"60","70"
"60","102"
"60","93"
"60","126"
"60","143"
"60","72"
"60","78"
"60","122"
"60","153"
"60","135"
"60","65"
"60","173"
"60","159"
"60","155"
"60","114"
"60","133"
"60","165"
"60","156"
"60","99"
"60","105"
"60","61"
"60","73"
"60","77"
"60","92"
"60","79"
"60","147"
"60","82"
"60","97"
"60","145"
"60","132"
"60","112"
"60","170"
"60","160"
"60","66"
"60","106"
"60","120"
"60","176"
"60","81"
"60","175"
"60","85"
"60","42"
"60","22"
"60","52"
"60","13"
"60","21"
"60","47"
"60","55"
"60","23"
"60","24"
"60","44"
"60","57"
"60","45"
"60","28"
"60","18"
"60","38"
"60","29"
"60","2"
"60","1"
"60","10"
"60","7"
"60","39"
"60","31"
"60","34"
"60","30"
"60","6"
"60","20"
"60","32"
"60","33"
"60","4"
"60","43"
"60","25"
"60","8"
"60","41"
"60","37"
"60","58"
"60","3"
"60","48"
"60","35"
"60","50"
"60","51"
"60","54"
"60","11"
"60","40"
"60","36"
"60","59"
"60","5"
"60","14"
"60","46"
"60","17"
"60","49"
"60","15"
"60","53"
"60","27"
"60","12"
"61","107"
"61","94"
"61","163"
"61","150"
"61","62"
"61","151"
"61","175"
"61","97"
"61","111"
"61","153"
"61","70"
"61","74"
"61","165"
"61","76"
"61","136"
"61","146"
"61","99"
"61","142"
"61","112"
"61","110"
"61","124"
"61","159"
"61","98"
"61","152"
"61","171"
"61","137"
"61","145"
"61","117"
"61","82"
"61","147"
"61","174"
"61","105"
"61","77"
"61","65"
"61","114"
"61","168"
"61","164"
"61","169"
"61","160"
"61","92"
"61","140"
"61","127"
"61","133"
"61","67"
"61","128"
"61","79"
"61","78"
"61","143"
"61","148"
"61","126"
"61","139"
"61","91"
"61","156"
"61","135"
"61","81"
"61","116"
"61","73"
"61","170"
"61","63"
"61","149"
"61","162"
"61","119"
"61","103"
"61","88"
"61","85"
"61","93"
"61","134"
"61","71"
"61","66"
"61","104"
"61","157"
"61","102"
"61","89"
"61","132"
"61","138"
"61","68"
"61","130"
"61","123"
"61","176"
"61","109"
"61","154"
"61","118"
"61","125"
"61","75"
"61","72"
"61","161"
"61","141"
"61","122"
"61","69"
"61","178"
"61","96"
"61","121"
"61","86"
"61","115"
"61","166"
"61","95"
"61","100"
"61","120"
"61","84"
"61","108"
"61","83"
"61","144"
"61","167"
"61","106"
"61","155"
"61","173"
"61","8"
"61","48"
"61","41"
"61","51"
"61","44"
"61","59"
"61","55"
"61","22"
"61","5"
"61","34"
"61","57"
"61","33"
"61","50"
"61","52"
"61","45"
"61","47"
"61","21"
"61","49"
"61","58"
"61","36"
"61","2"
"61","25"
"61","20"
"61","38"
"61","11"
"61","28"
"61","53"
"61","54"
"61","46"
"61","32"
"61","3"
"61","6"
"61","13"
"61","29"
"61","7"
"61","27"
"61","43"
"61","4"
"61","15"
"61","31"
"61","39"
"61","14"
"61","17"
"61","10"
"61","1"
"61","42"
"61","60"
"61","37"
"61","40"
"61","24"
"61","23"
"61","18"
"61","35"
"61","12"
"61","30"
"62","178"
"62","162"
"62","138"
"62","84"
"62","92"
"62","82"
"62","102"
"62","134"
"62","81"
"62","164"
"62","156"
"62","96"
"62","110"
"62","71"
"62","95"
"62","120"
"62","127"
"62","136"
"62","75"
"62","125"
"62","88"
"62","79"
"62","98"
"62","109"
"62","72"
"62","150"
"62","124"
"62","141"
"62","132"
"62","168"
"62","152"
"62","99"
"62","67"
"62","108"
"62","161"
"62","175"
"62","107"
"62","93"
"62","144"
"62","68"
"62","85"
"62","169"
"62","122"
"62","78"
"62","159"
"62","143"
"62","70"
"62","112"
"62","69"
"62","165"
"62","166"
"62","155"
"62","149"
"62","148"
"62","137"
"62","140"
"62","139"
"62","167"
"62","89"
"62","126"
"62","114"
"62","160"
"62","104"
"62","105"
"62","65"
"62","157"
"62","83"
"62","100"
"62","74"
"62","170"
"62","86"
"62","130"
"62","76"
"62","111"
"62","123"
"62","147"
"62","103"
"62","94"
"62","128"
"62","121"
"62","119"
"62","135"
"62","97"
"62","106"
"62","46"
"62","61"
"62","1"
"62","44"
"62","50"
"62","28"
"62","39"
"62","60"
"62","45"
"62","35"
"62","57"
"62","40"
"62","54"
"62","17"
"62","18"
"62","34"
"62","22"
"62","59"
"62","24"
"62","42"
"62","49"
"62","41"
"62","38"
"62","52"
"62","47"
"62","37"
"62","15"
"62","10"
"62","7"
"62","31"
"62","55"
"62","32"
"62","48"
"62","3"
"62","33"
"62","2"
"62","6"
"62","12"
"62","23"
"62","30"
"62","36"
"62","51"
"62","21"
"62","53"
"62","25"
"63","85"
"63","76"
"63","169"
"63","98"
"63","157"
"63","94"
"63","146"
"63","72"
"63","123"
"63","138"
"63","116"
"63","147"
"63","127"
"63","68"
"63","173"
"63","136"
"63","67"
"63","102"
"63","83"
"63","172"
"63","70"
"63","164"
"63","155"
"63","101"
"63","91"
"63","81"
"63","156"
"63","78"
"63","96"
"63","130"
"63","161"
"63","125"
"63","105"
"63","141"
"63","134"
"63","178"
"63","118"
"63","167"
"63","159"
"63","120"
"63","175"
"63","139"
"63","106"
"63","100"
"63","86"
"63","124"
"63","74"
"63","166"
"63","165"
"63","143"
"63","82"
"63","109"
"63","65"
"63","92"
"63","145"
"63","174"
"63","144"
"63","152"
"63","108"
"63","142"
"63","117"
"63","140"
"63","153"
"63","69"
"63","71"
"63","132"
"63","84"
"63","103"
"63","73"
"63","115"
"63","79"
"63","112"
"63","171"
"63","119"
"63","177"
"63","176"
"63","168"
"63","162"
"63","148"
"63","154"
"63","170"
"63","97"
"63","151"
"63","107"
"63","137"
"63","160"
"63","150"
"63","122"
"63","75"
"63","99"
"63","163"
"63","110"
"63","77"
"63","88"
"63","133"
"63","104"
"63","66"
"63","135"
"63","33"
"63","36"
"63","41"
"63","52"
"63","34"
"63","7"
"63","6"
"63","58"
"63","39"
"63","50"
"63","11"
"63","20"
"63","5"
"63","15"
"63","45"
"63","48"
"63","17"
"63","60"
"63","10"
"63","26"
"63","14"
"63","38"
"63","61"
"63","43"
"63","46"
"63","1"
"63","8"
"63","13"
"63","31"
"63","3"
"63","47"
"63","23"
"63","24"
"63","4"
"63","51"
"63","44"
"63","57"
"63","27"
"63","19"
"63","21"
"63","35"
"63","42"
"63","59"
"63","54"
"63","12"
"63","56"
"63","55"
"63","18"
"63","29"
"63","2"
"63","22"
"63","37"
"64","66"
"64","100"
"64","150"
"64","127"
"64","177"
"64","91"
"64","131"
"64","72"
"64","115"
"64","142"
"64","96"
"64","80"
"64","158"
"64","87"
"64","113"
"64","73"
"64","77"
"64","133"
"64","118"
"64","159"
"64","170"
"64","178"
"64","148"
"64","173"
"64","171"
"64","172"
"64","101"
"64","92"
"64","165"
"64","44"
"64","43"
"64","12"
"64","8"
"64","56"
"64","46"
"64","9"
"64","4"
"64","27"
"64","6"
"64","19"
"64","26"
"65","96"
"65","164"
"65","74"
"65","178"
"65","155"
"65","120"
"65","98"
"65","110"
"65","100"
"65","126"
"65","76"
"65","140"
"65","70"
"65","89"
"65","171"
"65","153"
"65","175"
"65","154"
"65","114"
"65","104"
"65","97"
"65","156"
"65","172"
"65","105"
"65","99"
"65","102"
"65","167"
"65","137"
"65","151"
"65","144"
"65","86"
"65","108"
"65","169"
"65","176"
"65","139"
"65","91"
"65","128"
"65","78"
"65","134"
"65","142"
"65","94"
"65","77"
"65","123"
"65","109"
"65","157"
"65","163"
"65","159"
"65","136"
"65","93"
"65","115"
"65","84"
"65","79"
"65","150"
"65","125"
"65","116"
"65","69"
"65","112"
"65","119"
"65","66"
"65","106"
"65","162"
"65","124"
"65","138"
"65","82"
"65","92"
"65","165"
"65","145"
"65","72"
"65","173"
"65","83"
"65","111"
"65","143"
"65","75"
"65","148"
"65","68"
"65","88"
"65","135"
"65","174"
"65","146"
"65","117"
"65","170"
"65","107"
"65","160"
"65","161"
"65","67"
"65","73"
"65","81"
"65","127"
"65","118"
"65","103"
"65","152"
"65","121"
"65","133"
"65","85"
"65","132"
"65","122"
"65","168"
"65","147"
"65","71"
"65","166"
"65","95"
"65","149"
"65","130"
"65","141"
"65","177"
"65","36"
"65","38"
"65","59"
"65","3"
"65","49"
"65","15"
"65","45"
"65","35"
"65","1"
"65","41"
"65","17"
"65","47"
"65","18"
"65","29"
"65","4"
"65","32"
"65","61"
"65","34"
"65","54"
"65","7"
"65","6"
"65","57"
"65","58"
"65","10"
"65","50"
"65","55"
"65","11"
"65","43"
"65","25"
"65","21"
"65","26"
"65","46"
"65","63"
"65","37"
"65","27"
"65","24"
"65","12"
"65","60"
"65","2"
"65","48"
"65","5"
"65","40"
"65","53"
"65","30"
"65","62"
"65","22"
"65","31"
"65","33"
"65","51"
"65","39"
"65","52"
"65","23"
"65","8"
"65","44"
"65","42"
"65","28"
"65","13"
"65","14"
"65","20"
"66","105"
"66","146"
"66","68"
"66","109"
"66","116"
"66","154"
"66","70"
"66","169"
"66","150"
"66","87"
"66","88"
"66","77"
"66","115"
"66","110"
"66","141"
"66","122"
"66","134"
"66","145"
"66","127"
"66","67"
"66","144"
"66","177"
"66","102"
"66","170"
"66","176"
"66","98"
"66","92"
"66","167"
"66","82"
"66","132"
"66","96"
"66","78"
"66","69"
"66","147"
"66","175"
"66","171"
"66","120"
"66","97"
"66","99"
"66","155"
"66","83"
"66","151"
"66","100"
"66","104"
"66","136"
"66","164"
"66","172"
"66","157"
"66","173"
"66","133"
"66","165"
"66","174"
"66","106"
"66","75"
"66","103"
"66","158"
"66","71"
"66","94"
"66","152"
"66","85"
"66","160"
"66","140"
"66","118"
"66","137"
"66","161"
"66","168"
"66","162"
"66","107"
"66","76"
"66","135"
"66","148"
"66","113"
"66","101"
"66","117"
"66","80"
"66","178"
"66","142"
"66","156"
"66","153"
"66","74"
"66","124"
"66","143"
"66","139"
"66","84"
"66","163"
"66","159"
"66","73"
"66","130"
"66","119"
"66","125"
"66","72"
"66","91"
"66","86"
"66","112"
"66","29"
"66","64"
"66","13"
"66","41"
"66","55"
"66","39"
"66","37"
"66","27"
"66","5"
"66","56"
"66","48"
"66","11"
"66","22"
"66","51"
"66","1"
"66","8"
"66","50"
"66","57"
"66","45"
"66","20"
"66","46"
"66","31"
"66","59"
"66","23"
"66","14"
"66","61"
"66","42"
"66","65"
"66","6"
"66","36"
"66","34"
"66","12"
"66","21"
"66","4"
"66","35"
"66","26"
"66","18"
"66","43"
"66","19"
"66","33"
"66","15"
"66","24"
"66","60"
"66","44"
"66","17"
"66","58"
"66","54"
"66","63"
"67","102"
"67","164"
"67","173"
"67","68"
"67","175"
"67","114"
"67","99"
"67","115"
"67","146"
"67","73"
"67","75"
"67","128"
"67","156"
"67","88"
"67","112"
"67","94"
"67","136"
"67","148"
"67","83"
"67","93"
"67","161"
"67","160"
"67","151"
"67","92"
"67","165"
"67","139"
"67","141"
"67","169"
"67","124"
"67","70"
"67","74"
"67","98"
"67","76"
"67","71"
"67","105"
"67","152"
"67","96"
"67","97"
"67","107"
"67","163"
"67","111"
"67","109"
"67","133"
"67","72"
"67","144"
"67","84"
"67","154"
"67","77"
"67","135"
"67","86"
"67","78"
"67","130"
"67","95"
"67","69"
"67","167"
"67","143"
"67","162"
"67","126"
"67","118"
"67","155"
"67","168"
"67","85"
"67","153"
"67","157"
"67","171"
"67","103"
"67","100"
"67","138"
"67","123"
"67","89"
"67","125"
"67","91"
"67","116"
"67","121"
"67","134"
"67","145"
"67","150"
"67","108"
"67","127"
"67","117"
"67","106"
"67","110"
"67","177"
"67","122"
"67","142"
"67","132"
"67","174"
"67","149"
"67","120"
"67","79"
"67","119"
"67","166"
"67","176"
"67","82"
"67","178"
"67","170"
"67","81"
"67","104"
"67","159"
"67","147"
"67","140"
"67","137"
"67","24"
"67","15"
"67","12"
"67","50"
"67","52"
"67","7"
"67","47"
"67","3"
"67","41"
"67","18"
"67","37"
"67","55"
"67","63"
"67","66"
"67","14"
"67","53"
"67","20"
"67","17"
"67","6"
"67","31"
"67","4"
"67","62"
"67","43"
"67","1"
"67","61"
"67","27"
"67","39"
"67","57"
"67","34"
"67","60"
"67","29"
"67","30"
"67","46"
"67","40"
"67","36"
"67","51"
"67","13"
"67","11"
"67","59"
"67","42"
"67","22"
"67","8"
"67","32"
"67","5"
"67","58"
"67","33"
"67","38"
"67","10"
"67","44"
"67","25"
"67","28"
"67","48"
"67","65"
"67","35"
"67","26"
"67","2"
"67","54"
"67","21"
"67","23"
"67","45"
"67","49"
"68","119"
"68","99"
"68","81"
"68","172"
"68","124"
"68","173"
"68","166"
"68","176"
"68","156"
"68","162"
"68","145"
"68","72"
"68","152"
"68","83"
"68","157"
"68","98"
"68","74"
"68","144"
"68","84"
"68","112"
"68","141"
"68","91"
"68","147"
"68","86"
"68","142"
"68","71"
"68","133"
"68","96"
"68","70"
"68","122"
"68","136"
"68","150"
"68","82"
"68","148"
"68","76"
"68","77"
"68","160"
"68","121"
"68","117"
"68","171"
"68","94"
"68","127"
"68","114"
"68","149"
"68","175"
"68","169"
"68","85"
"68","163"
"68","73"
"68","93"
"68","110"
"68","159"
"68","92"
"68","95"
"68","165"
"68","118"
"68","128"
"68","135"
"68","78"
"68","174"
"68","170"
"68","69"
"68","154"
"68","103"
"68","88"
"68","125"
"68","178"
"68","138"
"68","161"
"68","108"
"68","107"
"68","116"
"68","153"
"68","126"
"68","79"
"68","75"
"68","164"
"68","97"
"68","132"
"68","89"
"68","177"
"68","151"
"68","140"
"68","106"
"68","167"
"68","168"
"68","134"
"68","123"
"68","137"
"68","104"
"68","111"
"68","143"
"68","115"
"68","130"
"68","102"
"68","139"
"68","120"
"68","109"
"68","100"
"68","155"
"68","105"
"68","146"
"68","66"
"68","25"
"68","67"
"68","60"
"68","57"
"68","31"
"68","45"
"68","29"
"68","44"
"68","63"
"68","5"
"68","46"
"68","2"
"68","54"
"68","4"
"68","37"
"68","6"
"68","55"
"68","18"
"68","7"
"68","20"
"68","24"
"68","62"
"68","47"
"68","51"
"68","12"
"68","30"
"68","40"
"68","27"
"68","52"
"68","38"
"68","11"
"68","50"
"68","10"
"68","58"
"68","26"
"68","34"
"68","35"
"68","61"
"68","13"
"68","22"
"68","32"
"68","15"
"68","49"
"68","33"
"68","48"
"68","65"
"68","39"
"68","17"
"68","28"
"68","23"
"68","53"
"68","8"
"68","42"
"68","14"
"68","36"
"68","1"
"68","3"
"68","43"
"68","41"
"68","59"
"68","21"
"69","126"
"69","71"
"69","109"
"69","84"
"69","175"
"69","107"
"69","132"
"69","170"
"69","121"
"69","140"
"69","112"
"69","164"
"69","172"
"69","95"
"69","82"
"69","118"
"69","125"
"69","75"
"69","139"
"69","155"
"69","77"
"69","143"
"69","117"
"69","178"
"69","101"
"69","114"
"69","168"
"69","115"
"69","103"
"69","83"
"69","130"
"69","104"
"69","89"
"69","124"
"69","120"
"69","157"
"69","149"
"69","176"
"69","99"
"69","147"
"69","134"
"69","127"
"69","141"
"69","146"
"69","97"
"69","111"
"69","70"
"69","76"
"69","169"
"69","86"
"69","166"
"69","137"
"69","156"
"69","93"
"69","108"
"69","94"
"69","151"
"69","110"
"69","165"
"69","148"
"69","167"
"69","116"
"69","159"
"69","92"
"69","135"
"69","133"
"69","122"
"69","153"
"69","162"
"69","174"
"69","142"
"69","177"
"69","152"
"69","78"
"69","173"
"69","102"
"69","100"
"69","79"
"69","163"
"69","136"
"69","73"
"69","72"
"69","150"
"69","105"
"69","160"
"69","145"
"69","161"
"69","128"
"69","123"
"69","154"
"69","81"
"69","119"
"69","106"
"69","85"
"69","74"
"69","96"
"69","138"
"69","88"
"69","144"
"69","98"
"69","91"
"69","171"
"69","22"
"69","51"
"69","7"
"69","49"
"69","33"
"69","2"
"69","38"
"69","25"
"69","6"
"69","20"
"69","50"
"69","52"
"69","11"
"69","3"
"69","21"
"69","46"
"69","44"
"69","42"
"69","66"
"69","27"
"69","36"
"69","39"
"69","60"
"69","59"
"69","26"
"69","47"
"69","31"
"69","29"
"69","48"
"69","43"
"69","23"
"69","5"
"69","67"
"69","68"
"69","34"
"69","4"
"69","24"
"69","62"
"69","65"
"69","37"
"69","15"
"69","63"
"69","10"
"69","8"
"69","54"
"69","19"
"69","58"
"69","14"
"69","35"
"69","28"
"69","56"
"69","40"
"69","1"
"69","41"
"69","13"
"69","61"
"69","12"
"69","45"
"69","30"
"69","32"
"69","18"
"69","57"
"69","17"
"69","53"
"69","55"
"70","154"
"70","150"
"70","108"
"70","94"
"70","161"
"70","91"
"70","163"
"70","171"
"70","169"
"70","147"
"70","137"
"70","130"
"70","74"
"70","87"
"70","92"
"70","148"
"70","162"
"70","75"
"70","153"
"70","172"
"70","124"
"70","151"
"70","145"
"70","138"
"70","155"
"70","146"
"70","84"
"70","89"
"70","81"
"70","144"
"70","103"
"70","76"
"70","140"
"70","165"
"70","78"
"70","83"
"70","114"
"70","127"
"70","175"
"70","104"
"70","143"
"70","132"
"70","79"
"70","168"
"70","164"
"70","142"
"70","166"
"70","159"
"70","134"
"70","122"
"70","88"
"70","126"
"70","105"
"70","110"
"70","85"
"70","160"
"70","101"
"70","156"
"70","102"
"70","128"
"70","177"
"70","139"
"70","72"
"70","117"
"70","71"
"70","167"
"70","125"
"70","113"
"70","174"
"70","135"
"70","82"
"70","136"
"70","73"
"70","152"
"70","123"
"70","133"
"70","115"
"70","86"
"70","176"
"70","99"
"70","100"
"70","170"
"70","96"
"70","112"
"70","106"
"70","173"
"70","109"
"70","120"
"70","121"
"70","178"
"70","93"
"70","118"
"70","119"
"70","111"
"70","98"
"70","157"
"70","116"
"70","95"
"70","97"
"70","107"
"70","141"
"70","149"
"70","77"
"70","17"
"70","55"
"70","19"
"70","22"
"70","66"
"70","31"
"70","50"
"70","10"
"70","43"
"70","59"
"70","6"
"70","61"
"70","26"
"70","65"
"70","45"
"70","27"
"70","68"
"70","36"
"70","52"
"70","33"
"70","63"
"70","54"
"70","67"
"70","5"
"70","15"
"70","35"
"70","53"
"70","25"
"70","24"
"70","41"
"70","2"
"70","18"
"70","48"
"70","28"
"70","4"
"70","42"
"70","12"
"70","20"
"70","69"
"70","44"
"70","11"
"70","7"
"70","37"
"70","60"
"70","49"
"70","51"
"70","62"
"70","38"
"70","3"
"70","46"
"70","14"
"70","8"
"70","23"
"70","34"
"70","32"
"70","29"
"70","13"
"70","21"
"70","57"
"70","56"
"70","39"
"70","58"
"70","40"
"70","1"
"70","30"
"70","47"
"71","91"
"71","85"
"71","105"
"71","159"
"71","142"
"71","157"
"71","130"
"71","112"
"71","161"
"71","124"
"71","135"
"71","153"
"71","171"
"71","95"
"71","78"
"71","126"
"71","163"
"71","167"
"71","175"
"71","169"
"71","117"
"71","152"
"71","79"
"71","168"
"71","93"
"71","106"
"71","136"
"71","120"
"71","76"
"71","74"
"71","116"
"71","144"
"71","145"
"71","121"
"71","103"
"71","174"
"71","89"
"71","140"
"71","166"
"71","123"
"71","108"
"71","178"
"71","119"
"71","75"
"71","172"
"71","176"
"71","165"
"71","146"
"71","104"
"71","97"
"71","154"
"71","115"
"71","111"
"71","83"
"71","118"
"71","73"
"71","155"
"71","177"
"71","148"
"71","149"
"71","99"
"71","94"
"71","125"
"71","100"
"71","96"
"71","86"
"71","122"
"71","170"
"71","173"
"71","82"
"71","151"
"71","102"
"71","114"
"71","132"
"71","162"
"71","160"
"71","77"
"71","141"
"71","138"
"71","164"
"71","107"
"71","134"
"71","156"
"71","133"
